t,Dt,Pt,TCAP
t4592,5524.700126,1.709798221,1500
t4593,5550.796773,1.241531169,1500
t4594,6372.0877,2.178558252,1500
t4595,6503.857398,1.521712396,1500
t4596,6767.522728,1.5005364,1500
t4597,4687.589495,2.15781663,1500
t4598,6495.984938,2.11661263,1500
t4599,6175.507345,1.274136466,1500
t4600,5838.021802,1.910702253,1500
t4601,5723.755497,2.111516742,1500
t4602,5542.184163,1.644380411,1500
t4603,6204.396575,2.252170285,1500
t4604,4774.00321,1.709991909,1500
t4605,6726.530639,1.256835199,1500
t4606,6180.67518,1.997590856,1500
t4607,5805.18433,2.379843993,1500
t4608,5982.916374,1.734376357,1500
t4609,6092.118638,2.112514607,1500
t4610,6040.137316,2.13826,1500
t4611,5907.144583,1.700094181,1500
t4612,6888.345669,2.30473201,1500
t4613,5834.2093,2.012554238,1500
t4614,5793.611794,1.981022084,1500
t4615,5060.005121,1.412871819,1500
t4616,5530.218669,1.79803834,1500
t4617,5771.966968,1.972992095,1500
t4618,5156.696294,1.440057133,1500
t4619,5512.580762,1.553095219,1500
t4620,5394.372392,1.792693248,1500
t4621,5774.303008,1.94047514,1500
t4622,7020.867318,1.490359415,1500
t4623,5275.186382,2.362336454,1500
t4624,5982.550513,1.686006568,1500
t4625,6097.478444,1.78839086,1500
t4626,5888.386027,1.245542989,1500
t4627,6113.040472,0.962669022,1500
t4628,7213.846726,1.197161245,1500
t4629,5913.916903,2.09919252,1500
t4630,5913.333158,2.359566166,1500
t4631,6082.281575,1.769764064,1500
t4632,4877.046405,2.036372086,1500
t4633,5988.922829,1.898219467,1500
t4634,5710.508221,1.46337878,1500
t4635,5907.162853,1.36085993,1500
t4636,5402.769671,1.869070261,1500
t4637,6437.056145,1.721811232,1500
t4638,6081.612592,1.256676664,1500
t4639,5273.177916,2.294672882,1500
t4640,6332.464465,1.973588974,1500
t4641,5433.065799,1.484782223,1500
t4642,6028.227687,2.543353148,1500
t4643,6263.199146,2.158328163,1500
t4644,5436.880198,1.639043763,1500
t4645,6273.580085,2.309646981,1500
t4646,5478.652136,1.490006356,1500
t4647,5974.969654,1.892371982,1500
t4648,5430.832347,1.489824948,1500
t4649,6341.085095,1.116397554,1500
t4650,5409.259352,1.66867359,1500
t4651,6526.993311,1.26689373,1500
t4652,5827.911779,1.836382483,1500
t4653,6031.051168,1.896520418,1500
t4654,6817.248392,2.124411237,1500
t4655,6115.601686,1.75609714,1500
t4656,5619.019136,1.390028203,1500
t4657,5522.395949,1.474187848,1500
t4658,5892.024346,2.519712808,1500
t4659,6804.673659,2.160330838,1500
t4660,5767.765598,1.857283569,1500
t4661,6092.995948,2.177909574,1500
t4662,5574.879519,1.278557613,1500
t4663,6777.206495,1.82150284,1500
t4664,6469.264534,1.673794798,1500
t4665,5673.938854,2.082464884,1500
t4666,5947.275348,1.405652269,1500
t4667,5926.257694,1.765317689,1500
t4668,5715.406163,2.143789187,1500
t4669,5889.159668,1.528611485,1500
t4670,6818.508561,1.576450599,1500
t4671,6288.574566,1.790345002,1500
t4672,6441.33433,1.398525981,1500
t4673,6349.519734,1.875883834,1500
t4674,6615.657279,1.845854002,1500
t4675,5353.125096,1.200248916,1500
t4676,5250.821969,1.607960064,1500
t4677,6988.592444,2.286131064,1500
t4678,5356.02014,1.448452411,1500
t4679,5407.827871,1.931742807,1500
t4680,5932.426983,1.042531991,1500
t4681,7126.398417,1.623794364,1500
t4682,5735.272484,2.019562674,1500
t4683,6590.763021,1.561142488,1500
t4684,6987.543196,2.265483093,1500
t4685,6311.683712,1.958495098,1500
t4686,6699.110569,2.219379461,1500
t4687,5369.074571,2.020848599,1500
t4688,7079.934876,1.415778216,1500
t4689,6496.356636,1.908387741,1500
t4690,5788.38179,1.8341915,1500
t4691,6469.071614,1.557651956,1500
t4692,6797.043825,2.653521202,1500
t4693,5903.758214,2.169894878,1500
t4694,5834.41139,1.32372377,1500
t4695,6751.590811,2.12855727,1500
t4696,6416.017024,1.719130181,1500
t4697,5666.757141,1.885221773,1500
t4698,5932.890075,2.200331368,1500
t4699,5705.866711,1.293026798,1500
t4700,5961.514682,1.916510019,1500
t4701,6161.518595,1.027624832,1500
t4702,6130.232829,2.057647554,1500
t4703,5912.718731,1.171527367,1500
t4704,6071.155182,1.799425607,1500
t4705,6257.612761,1.660717954,1500
t4706,6105.660468,1.419998275,1500
t4707,5920.431556,2.33013078,1500
t4708,6252.959603,1.968653644,1500
t4709,5481.655985,1.525101028,1500
t4710,7235.95897,1.740742313,1500
t4711,5153.452567,1.690026545,1500
t4712,6079.956084,1.240540541,1500
t4713,6039.740922,1.516698861,1500
t4714,5511.078229,2.180626159,1500
t4715,7121.213514,1.381297663,1500
t4716,7192.939741,1.714133541,1500
t4717,5924.960914,1.650915158,1500
t4718,6611.350544,1.494435924,1500
t4719,6204.670258,1.822568534,1500
t4720,6502.914638,1.351015495,1500
t4721,6212.587827,1.914930646,1500
t4722,6129.85073,1.676721477,1500
t4723,5804.720441,2.259246234,1500
t4724,6745.82343,1.899824432,1500
t4725,7107.154051,1.935492148,1500
t4726,5484.197004,1.837332222,1500
t4727,6213.343333,2.234718896,1500
t4728,5992.294406,1.676665358,1500
t4729,5525.736881,1.783368913,1500
t4730,5668.655517,1.439628825,1500
t4731,5536.521247,1.977142923,1500
t4732,5502.591268,1.499467497,1500
t4733,5980.105579,1.689813626,1500
t4734,6422.70991,2.046753936,1500
t4735,5335.585537,1.63513664,1500
t4736,6465.083525,2.21422956,1500
t4737,5802.251753,1.34564794,1500
t4738,6460.068905,1.224552197,1500
t4739,5683.811909,1.778624105,1500
t4740,5770.061262,1.675836513,1500
t4741,6707.480128,1.657409731,1500
t4742,6310.250482,1.224168929,1500
t4743,6284.749496,0.766483053,1500
t4744,6401.792213,1.581428762,1500
t4745,5646.455829,1.297476208,1500
t4746,5374.639574,1.792672627,1500
t4747,6560.389007,1.684379154,1500
t4748,5871.70702,2.276856722,1500
t4749,6178.721334,1.922076253,1500
t4750,5650.173308,1.449954674,1500
t4751,7158.600704,1.763883095,1500
t4752,5796.087473,1.928982174,1500
t4753,6276.790225,1.401118994,1500
t4754,5448.572687,1.325266337,1500
t4755,5636.21809,1.011782692,1500
t4756,6315.082272,1.687653372,1500
t4757,5576.670064,2.284815408,1500
t4758,6672.841451,1.647861169,1500
t4759,6674.117073,2.229549278,1500
t4760,5090.785293,1.803779108,1500
t4761,5561.883958,2.017946044,1500
t4762,6077.768287,1.200919219,1500
t4763,5870.791113,1.480358423,1500
t4764,6289.209797,1.985961142,1500
t4765,5553.781879,1.196656766,1500
t4766,6283.511172,2.079622062,1500
t4767,6307.175513,1.314168123,1500
t4768,6297.239829,2.126190912,1500
t4769,5457.471341,1.234782841,1500
t4770,5201.088006,1.667577816,1500
t4771,7038.259474,1.80102621,1500
t4772,5887.06731,0.909624916,1500
t4773,5786.035243,1.259680562,1500
t4774,6049.735901,2.14254958,1500
t4775,6515.915881,1.909806048,1500
t4776,6176.604575,2.134702258,1500
t4777,6019.889016,1.433741252,1500
t4778,6390.891964,1.981786775,1500
t4779,6297.434195,1.715927458,1500
t4780,5685.601299,2.076927832,1500
t4781,6098.301757,1.793247255,1500
t4782,6308.480384,2.337514946,1500
t4783,5944.30241,1.906843574,1500
t4784,6011.611188,1.997230336,1500
t4785,5726.433997,1.302087299,1500
t4786,5582.189009,1.577513865,1500
t4787,5592.763976,2.237025053,1500
t4788,5963.469847,1.570600381,1500
t4789,6741.078764,1.734724636,1500
t4790,6172.66194,1.835074842,1500
t4791,5661.671556,2.062146744,1500
t4792,4920.529608,1.508567922,1500
t4793,6346.435866,1.583560944,1500
t4794,6307.164802,2.116426466,1500
t4795,5281.892762,2.678572393,1500
t4796,5164.667371,1.478159319,1500
t4797,5932.170375,2.328758738,1500
t4798,6967.198233,1.139909548,1500
t4799,6130.51934,1.298848591,1500
t4800,6857.550288,1.586120824,1500
t4801,5994.001346,2.138076088,1500
t4802,6750.22295,1.486985276,1500
t4803,6507.384151,2.291960014,1500
t4804,5359.086242,1.960349853,1500
t4805,5560.142905,1.796171766,1500
t4806,5634.525932,2.028379268,1500
t4807,6120.580137,2.30438045,1500
t4808,6861.746746,1.973689124,1500
t4809,6362.403924,1.282272382,1500
t4810,6082.598629,2.001391909,1500
t4811,5752.406806,2.455230552,1500
t4812,6506.987228,1.470734682,1500
t4813,5803.377516,2.150876889,1500
t4814,5450.411301,1.95399766,1500
t4815,5686.276602,2.127218374,1500
t4816,5441.104069,1.961277061,1500
t4817,5774.776906,1.143567968,1500
t4818,6353.452602,2.183100776,1500
t4819,6138.32006,1.700292933,1500
t4820,5909.584139,1.636954705,1500
t4821,5603.57376,1.49411747,1500
t4822,6112.068476,1.715986236,1500
t4823,6656.727203,1.933237476,1500
t4824,6412.464577,1.369051645,1500
t4825,5194.890033,2.059523502,1500
t4826,5344.675352,1.448726731,1500
t4827,6276.329354,1.684295374,1500
t4828,6187.773689,2.436531481,1500
t4829,5836.764727,1.79456303,1500
t4830,5154.64606,2.023692063,1500
t4831,6513.409366,1.661733313,1500
t4832,6131.918574,2.156863571,1500
t4833,5509.537501,1.4452818,1500
t4834,5995.950202,1.485254125,1500
t4835,6321.544083,1.65357529,1500
t4836,6357.275981,2.493658734,1500
t4837,5866.942549,1.25364731,1500
t4838,6015.84273,2.173578565,1500
t4839,5922.180492,1.494450918,1500
t4840,5488.553176,2.160601131,1500
t4841,5860.133965,1.360896989,1500
t4842,5782.612425,1.832657322,1500
t4843,5224.796664,1.607316062,1500
t4844,6480.622375,1.687961789,1500
t4845,6506.027681,1.421757332,1500
t4846,5698.217806,1.599144637,1500
t4847,5116.010521,2.212732428,1500
t4848,6377.197264,2.180094893,1500
t4849,5919.681598,2.144152159,1500
t4850,5793.979834,1.410335325,1500
t4851,5331.023082,1.773976501,1500
t4852,6060.399986,2.07730758,1500
t4853,5775.65162,1.772565353,1500
t4854,5184.927927,1.812894794,1500
t4855,5739.035751,2.154623401,1500
t4856,5505.080914,1.576556382,1500
t4857,6454.301407,2.327766354,1500
t4858,5971.789031,1.622290462,1500
t4859,5880.405474,2.118925595,1500
t4860,6014.291972,1.919016159,1500
t4861,6614.659687,2.179680851,1500
t4862,5813.83236,1.818530667,1500
t4863,6064.031477,1.793078289,1500
t4864,6162.154089,1.564669707,1500
t4865,6919.05424,2.115683996,1500
t4866,6068.619064,1.806623351,1500
t4867,6100.51651,1.953443142,1500
t4868,5731.361926,2.005095533,1500
t4869,5641.211614,1.60279343,1500
t4870,6437.692678,1.821765023,1500
t4871,6219.314662,2.025125862,1500
t4872,5793.086714,2.169854366,1500
t4873,6279.060515,1.065175256,1500
t4874,5675.947187,1.510503666,1500
t4875,6181.318916,2.080459505,1500
t4876,5963.23638,2.308247101,1500
t4877,5816.340231,1.955452218,1500
t4878,5176.019757,1.733447972,1500
t4879,5117.302052,0.994656666,1500
t4880,4925.575436,1.633320682,1500
t4881,5728.366915,2.149981733,1500
t4882,5808.002407,1.765324268,1500
t4883,5833.781366,2.088902483,1500
t4884,6044.261848,1.629471353,1500
t4885,7213.461633,2.145550642,1500
t4886,6553.972327,1.676251953,1500
t4887,6376.799297,1.39540761,1500
t4888,5003.224662,1.526593176,1500
t4889,5471.051651,1.788439705,1500
t4890,6265.361927,1.876918863,1500
t4891,5916.135991,1.335502538,1500
t4892,7577.286131,1.849646013,1500
t4893,6532.810003,1.821752711,1500
t4894,5342.890285,1.431629379,1500
t4895,5504.534815,1.396248309,1500
t4896,5837.747395,1.592353115,1500
t4897,6186.266399,1.583282872,1500
t4898,6069.056362,1.698035377,1500
t4899,5977.386381,2.409191053,1500
t4900,5758.003368,1.85567984,1500
t4901,4661.384835,1.795042753,1500
t4902,6046.819104,1.331031901,1500
t4903,6441.589602,1.725522995,1500
t4904,5698.914502,2.199575478,1500
t4905,5822.894406,1.541363667,1500
t4906,5476.438683,1.007707044,1500
t4907,5388.212969,1.578187554,1500
t4908,6668.5829,1.647884499,1500
t4909,6174.335314,1.267315639,1500
t4910,6420.879492,2.182139095,1500
t4911,6184.115484,1.864604361,1500
t4912,6041.546017,1.95873398,1500
t4913,6054.861679,1.272337641,1500
t4914,5467.008879,1.439850654,1500
t4915,6010.352459,1.036958007,1500
t4916,6522.639955,2.104021645,1500
t4917,5865.607787,1.834529607,1500
t4918,5625.144232,1.65744797,1500
t4919,6583.897993,1.407660114,1500
t4920,5836.935272,1.319041779,1500
t4921,6679.581243,1.264993645,1500
t4922,6251.882685,2.095514219,1500
t4923,5855.716098,2.232369142,1500
t4924,5796.318153,1.937314762,1500
t4925,6151.220512,2.243385547,1500
t4926,5633.775258,1.952798511,1500
t4927,6214.185059,1.910449704,1500
t4928,6178.827188,1.204607955,1500
t4929,6820.464092,1.50928688,1500
t4930,5788.081739,1.888910707,1500
t4931,5485.417622,1.802147255,1500
t4932,5635.357593,1.732540634,1500
t4933,6303.368427,1.638764805,1500
t4934,6873.394313,1.015980622,1500
t4935,5970.199268,1.242348623,1500
t4936,6420.006533,1.8693818,1500
t4937,6831.484442,1.247242106,1500
t4938,5962.997691,1.468500327,1500
t4939,5279.8386,1.865476853,1500
t4940,5993.139759,1.51851417,1500
t4941,6284.722238,1.87173317,1500
t4942,5698.167521,1.881270658,1500
t4943,5623.028447,1.545749798,1500
t4944,5919.076461,2.257734414,1500
t4945,6013.19693,1.982301144,1500
t4946,5237.883843,1.817191568,1500
t4947,6488.367121,1.495108011,1500
t4948,6327.381415,1.840235281,1500
t4949,5762.250462,2.251320216,1500
t4950,6022.236479,1.832787734,1500
t4951,5623.422479,1.949620265,1500
t4952,6284.714461,2.171995166,1500
t4953,4956.2194,1.495491988,1500
t4954,6580.230993,1.955345913,1500
t4955,5925.334538,2.066517068,1500
t4956,5568.189973,1.340373487,1500
t4957,6389.831433,1.667766419,1500
t4958,5864.41393,1.275762867,1500
t4959,5921.58546,1.918913947,1500
t4960,5232.026639,1.090752849,1500
t4961,6020.341335,2.218361439,1500
t4962,5764.184532,1.845909337,1500
t4963,5772.578118,2.133246345,1500
t4964,6076.310203,2.388891575,1500
t4965,4738.166313,2.008189954,1500
t4966,6732.528335,1.944133649,1500
t4967,6116.929373,1.500595581,1500
t4968,6368.906473,1.54099857,1500
t4969,4747.470024,1.60132681,1500
t4970,5894.829381,1.808134394,1500
t4971,5991.011344,1.274226183,1500
t4972,5420.561783,1.755227237,1500
t4973,5639.467699,1.943359513,1500
t4974,6143.601729,1.790316296,1500
t4975,6426.79596,2.076690468,1500
t4976,5734.756875,1.8525181,1500
t4977,6722.694888,1.996643862,1500
t4978,6766.750875,1.794736714,1500
t4979,5093.277509,1.09039422,1500
t4980,5515.807587,1.809880143,1500
t4981,5516.835124,1.263430398,1500
t4982,5435.042909,1.776172613,1500
t4983,7208.275331,1.879457378,1500
t4984,4969.138587,2.242258111,1500
t4985,6493.485334,1.776037882,1500
t4986,5677.701796,1.698591611,1500
t4987,5448.599558,1.56111308,1500
t4988,5713.612308,1.555154578,1500
t4989,6539.342394,2.108518852,1500
t4990,5696.239303,1.439011984,1500
t4991,6700.423462,1.859899546,1500
t4992,5996.490939,1.545328497,1500
t4993,6959.503684,1.753577771,1500
t4994,5950.865947,2.35450317,1500
t4995,5573.959108,1.375355054,1500
t4996,7334.343332,1.825702717,1500
t4997,6167.20584,1.972843603,1500
t4998,6997.46521,1.774136584,1500
t4999,5796.965108,2.299887373,1500
t5000,5085.441969,1.813439523,1500
t5001,6048.043933,1.834315614,1500
t5002,5694.667513,1.507632865,1500
t5003,6767.055655,1.518592782,1500
t5004,5879.426353,1.85458605,1500
t5005,6067.144499,2.226364982,1500
t5006,6116.886755,1.658045591,1500
t5007,6128.007429,1.328786438,1500
t5008,6473.83635,1.318033198,1500
t5009,5226.825204,2.144720682,1500
t5010,4461.571686,1.598872226,1500
t5011,5617.582873,1.759706068,1500
t5012,6020.226631,1.166698332,1500
t5013,5236.482708,1.23304507,1500
t5014,6618.489079,1.878716195,1500
t5015,5349.206328,2.044045698,1500
t5016,6385.283905,1.664315425,1500
t5017,5978.149407,1.976985726,1500
t5018,5918.501222,1.145607691,1500
t5019,6553.938177,1.637423995,1500
t5020,6608.44535,1.218643376,1500
t5021,6365.782686,1.728444813,1500
t5022,6084.774447,2.368860726,1500
t5023,5929.008307,1.919368735,1500
t5024,5806.498127,1.425192629,1500
t5025,5964.001826,2.23881399,1500
t5026,6182.105372,2.109760707,1500
t5027,5586.338455,1.614232722,1500
t5028,5475.577624,2.217103702,1500
t5029,5831.051684,1.847849342,1500
t5030,5552.850525,1.704697331,1500
t5031,6008.376923,1.23599671,1500
t5032,6070.057065,1.954221879,1500
t5033,5747.580246,1.824879101,1500
t5034,6360.876642,2.139741169,1500
t5035,6102.109599,1.634527795,1500
t5036,6232.881784,1.463106655,1500
t5037,6169.479076,1.616668366,1500
t5038,5985.384735,1.531696821,1500
t5039,5824.857402,2.239940912,1500
t5040,5589.978488,2.58093742,1500
t5041,7110.917989,2.474347618,1500
t5042,6037.152599,1.857015738,1500
t5043,6414.891484,1.602569454,1500
t5044,6611.328378,2.301669986,1500
t5045,5725.990175,1.943707622,1500
t5046,4784.498345,1.63008679,1500
t5047,5721.61806,2.090901794,1500
t5048,6163.188234,1.939744358,1500
t5049,6674.76658,1.904657305,1500
t5050,5344.150466,1.334410892,1500
t5051,6274.103743,1.483303897,1500
t5052,6683.302046,1.920337407,1500
t5053,5558.064615,1.92562083,1500
t5054,6685.558909,1.523772986,1500
t5055,6120.594054,1.938847925,1500
t5056,5820.578544,1.971397598,1500
t5057,5764.806673,2.532641706,1500
t5058,5242.43588,1.964749886,1500
t5059,5965.860738,2.161240825,1500
t5060,7028.222098,1.429404591,1500
t5061,6154.070847,1.887928693,1500
t5062,5974.142491,0.856912186,1500
t5063,5850.634887,1.228226472,1500
t5064,6013.161856,0.930426073,1500
t5065,6109.745596,1.774053803,1500
t5066,6864.160512,2.219315328,1500
t5067,6100.484207,1.885605363,1500
t5068,5961.081731,1.680310504,1500
t5069,6159.038765,1.981277407,1500
t5070,6824.729045,1.566510465,1500
t5071,6410.525388,1.944388376,1500
t5072,5594.494025,2.053071632,1500
t5073,7197.407495,1.996090236,1500
t5074,6265.349176,2.217571014,1500
t5075,5408.101902,1.959986889,1500
t5076,5205.062544,1.813933038,1500
t5077,5408.992579,1.322012998,1500
t5078,6159.546141,1.955643703,1500
t5079,6020.946265,1.83545813,1500
t5080,4804.028992,1.734685673,1500
t5081,5398.171325,1.403939626,1500
t5082,6318.486227,1.859320043,1500
t5083,6805.837528,1.333003684,1500
t5084,6543.90078,1.07600544,1500
t5085,6533.767534,1.535105197,1500
t5086,6149.819082,1.786072966,1500
t5087,6255.636364,1.904384209,1500
t5088,5989.167831,1.304337643,1500
t5089,6351.094082,1.597734373,1500
t5090,6337.64314,1.764661054,1500
t5091,6818.613462,1.682389638,1500
t5092,6291.266837,1.811610899,1500
t5093,6029.034985,2.344777038,1500
t5094,5951.269841,1.443198913,1500
t5095,6054.790866,1.600894711,1500
t5096,5179.458525,2.373762961,1500
t5097,6367.42571,1.84150052,1500
t5098,5500.008318,2.257380899,1500
t5099,6650.255542,1.301285897,1500
t5100,6217.542008,1.870616446,1500
t5101,5463.614192,1.004470839,1500
t5102,4894.573483,2.051923844,1500
t5103,5941.87597,2.22808429,1500
t5104,6001.1665,1.880260459,1500
t5105,6407.852858,2.207560461,1500
t5106,6097.668371,1.863579206,1500
t5107,4905.252068,2.313951537,1500
t5108,5947.474055,2.015482218,1500
t5109,5437.473096,1.004407268,1500
t5110,6012.008757,2.256778483,1500
t5111,6151.100841,1.59705381,1500
t5112,6163.020084,1.400651336,1500
t5113,6853.529079,1.997246207,1500
t5114,5204.872585,1.595102226,1500
t5115,5390.069778,1.776739384,1500
t5116,6720.080841,1.533720701,1500
t5117,5378.203184,1.923723294,1500
t5118,5523.138513,1.852320208,1500
t5119,5714.542689,1.886251596,1500
t5120,5871.767133,1.82095665,1500
t5121,6110.70666,1.916107023,1500
t5122,5141.358719,1.670139316,1500
t5123,5950.850163,1.713624353,1500
t5124,4724.45462,1.301210138,1500
t5125,5619.1551,1.662641659,1500
t5126,6217.602744,1.937212645,1500
t5127,6397.941163,2.619140118,1500
t5128,6564.977369,2.149625833,1500
t5129,5032.590254,1.952149359,1500
t5130,5845.705664,1.820530482,1500
t5131,5849.981186,1.47618636,1500
t5132,5873.82886,2.472664277,1500
t5133,6728.134998,1.762446178,1500
t5134,5278.544345,1.678342839,1500
t5135,5846.416869,1.027956729,1500
t5136,5909.888294,2.356309803,1500
t5137,6601.5917,2.056896418,1500
t5138,6342.765759,2.266978163,1500
t5139,5815.228037,1.966186615,1500
t5140,5241.928588,2.014316252,1500
t5141,5842.027334,2.082355478,1500
t5142,5873.454974,2.594826094,1500
t5143,5823.507699,2.625835679,1500
t5144,6457.436985,1.979726311,1500
t5145,5027.449283,1.29283244,1500
t5146,5363.426701,2.530777738,1500
t5147,5686.781833,1.244581117,1500
t5148,6341.487818,1.031417159,1500
t5149,6125.672721,2.079340468,1500
