blk_no,street,max_floor_lvl,year_completed,residential,commercial,market_hawker,miscellaneous,multistorey_carpark,precinct_pavilion,bldg_contract_town,total_dwelling_units,1room_sold,2room_sold,3room_sold,4room_sold,5room_sold,exec_sold,multigen_sold,studio_apartment_sold,1room_rental,2room_rental,3room_rental,other_room_rental
635,ANG MO KIO AVE 6,12,1979,Y,Y,N,N,N,N,AMK,152,0,0,117,33,0,2,0,0,0,0,0,0
635,BEDOK RESERVOIR RD,15,1992,Y,N,N,N,N,N,BD,53,0,0,0,0,0,53,0,0,0,0,0,0
635,CHOA CHU KANG NTH 6,14,1996,Y,N,N,N,N,N,CCK,81,0,0,0,68,0,13,0,0,0,0,0,0
635,HOUGANG AVE 8,13,1986,Y,Y,N,N,N,N,HG,120,0,0,0,120,0,0,0,0,0,0,0,0
635,JURONG WEST ST 65,16,2000,Y,N,N,Y,N,N,JW,150,0,0,0,60,90,0,0,0,0,0,0,0
635,PASIR RIS DR 1,13,1993,Y,Y,N,Y,N,N,PRC,84,0,0,0,60,24,0,0,0,0,0,0,0
635,PUNGGOL DR,1,2007,N,N,N,N,N,Y,PG,0,0,0,0,0,0,0,0,0,0,0,0,0
635,SENJA RD,1,2016,N,N,N,N,N,Y,BP,0,0,0,0,0,0,0,0,0,0,0,0,0
635,VEERASAMY RD,13,1984,Y,Y,N,N,N,N,CT,123,0,0,99,24,0,0,0,0,0,0,0,0
635,WOODLANDS RING RD,12,1998,Y,N,N,N,N,N,WL,73,0,0,0,0,0,73,0,0,0,0,0,0
635,YISHUN ST 61,12,1986,Y,N,N,Y,N,N,YS,110,0,0,0,110,0,0,0,0,0,0,0,0
635A,JURONG WEST ST 65,5,1999,N,N,N,N,Y,N,JW,0,0,0,0,0,0,0,0,0,0,0,0,0
635A,PUNGGOL DR,17,2006,Y,N,N,N,N,N,PG,63,0,0,0,63,0,0,0,0,0,0,0,0
635A,PASIR RIS DR 1,6,1993,N,N,N,N,Y,N,PRC,0,0,0,0,0,0,0,0,0,0,0,0,0
635A,SENJA RD,34,2014,Y,N,N,N,N,N,BP,221,0,0,0,95,126,0,0,0,0,0,0,0
635A,TAMPINES NTH DR 2,16,2022,Y,N,N,N,N,N,TAP,86,0,0,0,59,27,0,0,0,0,0,0,0
635B,PUNGGOL DR,17,2006,Y,N,N,N,N,N,PG,63,0,0,0,63,0,0,0,0,0,0,0,0
635B,SENJA RD,28,2014,Y,N,N,Y,N,N,BP,178,0,0,0,130,48,0,0,0,0,0,0,0
635B,TAMPINES NTH DR 2,16,2022,Y,N,N,N,N,N,TAP,139,0,0,0,111,28,0,0,0,0,0,0,0
635C,PUNGGOL DR,14,2007,Y,N,N,N,N,N,PG,51,0,0,0,51,0,0,0,0,0,0,0,0
635C,SENJA RD,2,2015,N,Y,N,N,N,N,BP,0,0,0,0,0,0,0,0,0,0,0,0,0
635C,TAMPINES NTH DR 2,16,2022,Y,N,N,N,N,N,TAP,82,0,0,26,28,28,0,0,0,0,0,0,0
636,ANG MO KIO AVE 6,13,1980,Y,N,N,N,N,N,AMK,120,0,0,0,120,0,0,0,0,0,0,0,0
636,BEDOK RESERVOIR RD,15,1992,Y,N,N,N,N,N,BD,53,0,0,0,0,0,53,0,0,0,0,0,0
636,BT BATOK CTRL,2,1989,N,Y,N,N,N,N,BB,0,0,0,0,0,0,0,0,0,0,0,0,0
636,CHOA CHU KANG NTH 6,13,1996,Y,N,N,N,N,N,CCK,72,0,0,0,72,0,0,0,0,0,0,0,0
636,HOUGANG AVE 8,13,1987,Y,N,N,N,N,N,HG,120,0,0,0,120,0,0,0,0,0,0,0,0
636,JURONG WEST ST 65,16,2000,Y,N,N,N,N,N,JW,138,0,0,0,48,90,0,0,0,0,0,0,0
636,PASIR RIS DR 1,13,1993,Y,N,N,Y,N,N,PRC,72,0,0,0,0,72,0,0,0,0,0,0,0
636,SENJA RD,5,2014,N,N,N,N,Y,N,BP,0,0,0,0,0,0,0,0,0,0,0,0,0
636,VEERASAMY RD,8,1984,Y,Y,N,N,N,N,CT,21,0,0,21,0,0,0,0,0,0,0,0,0
636,WOODLANDS RING RD,12,1998,Y,N,N,N,N,N,WL,92,0,0,0,0,0,92,0,0,0,0,0,0
636,YISHUN ST 61,12,1986,Y,N,N,Y,N,N,YS,88,0,0,0,48,40,0,0,0,0,0,0,0
636A,PASIR RIS DR 1,1,1994,N,N,N,N,N,Y,PRC,0,0,0,0,0,0,0,0,0,0,0,0,0
636A,PUNGGOL DR,17,2006,Y,N,N,N,N,N,PG,63,0,0,0,63,0,0,0,0,0,0,0,0
636A,SENJA RD,29,2014,Y,N,N,N,N,N,BP,224,0,112,112,0,0,0,0,0,0,0,0,0
636A,TAMPINES NTH DR 2,16,2022,Y,N,N,N,N,N,TAP,166,0,96,28,42,0,0,0,0,0,0,0,0
636A,YISHUN ST 61,4,1986,Y,N,N,N,N,N,YS,12,0,0,5,3,0,4,0,0,0,0,0,0
636B,PUNGGOL DR,14,2006,Y,N,N,N,N,N,PG,51,0,0,0,51,0,0,0,0,0,0,0,0
636B,SENJA RD,27,2014,Y,N,N,N,N,N,BP,171,0,0,0,171,0,0,0,0,0,0,0,0
636B,TAMPINES NTH DR 2,16,2022,Y,N,N,N,N,N,TAP,82,0,0,0,56,26,0,0,0,0,0,0,0
636C,SENJA RD,27,2014,Y,N,N,Y,N,N,BP,182,0,0,0,182,0,0,0,0,0,0,0,0
636C,TAMPINES NTH DR 2,16,2022,Y,N,N,N,N,N,TAP,166,0,96,28,42,0,0,0,0,0,0,0,0
636D,SENJA RD,1,2015,N,N,N,N,N,Y,BP,0,0,0,0,0,0,0,0,0,0,0,0,0
637,ANG MO KIO AVE 6,12,1979,Y,N,N,N,N,N,AMK,173,0,0,136,33,0,3,0,0,0,0,1,0
637,BEDOK RESERVOIR RD,18,1992,Y,N,N,N,N,N,BD,65,0,0,0,0,0,65,0,0,0,0,0,0
637,BT BATOK CTRL,2,1989,N,Y,N,N,N,N,BB,0,0,0,0,0,0,0,0,0,0,0,0,0
637,CHOA CHU KANG NTH 6,14,1996,Y,N,N,N,N,N,CCK,85,0,0,0,72,0,13,0,0,0,0,0,0
637,HOUGANG AVE 8,13,1987,Y,Y,N,N,N,N,HG,120,0,0,0,120,0,0,0,0,0,0,0,0
637,JURONG WEST ST 61,16,2003,Y,N,N,N,N,N,JW,127,0,0,0,30,97,0,0,0,0,0,0,0
637,PASIR RIS DR 1,13,1993,Y,N,N,Y,N,N,PRC,84,0,0,0,12,72,0,0,0,0,0,0,0
637,VEERASAMY RD,13,1984,Y,Y,N,N,N,N,CT,107,0,0,62,44,0,1,0,0,0,0,0,0
637,WOODLANDS RING RD,12,1998,Y,N,N,N,N,N,WL,73,0,0,0,0,0,73,0,0,0,0,0,0
637,YISHUN ST 61,12,1986,Y,N,N,N,N,N,YS,88,0,0,0,48,40,0,0,0,0,0,0,0
637A,BEDOK RESERVOIR RD,6,1992,N,N,N,N,Y,N,BD,0,0,0,0,0,0,0,0,0,0,0,0,0
637A,PUNGGOL DR,18,2003,Y,N,N,N,N,N,PG,94,0,0,0,30,64,0,0,0,0,0,0,0
637A,TAMPINES ST 62,12,2023,Y,N,N,N,N,N,TAP,77,0,0,0,19,58,0,0,0,0,0,0,0
637A,YISHUN ST 61,4,1986,Y,N,N,N,N,N,YS,11,0,0,3,3,1,4,0,0,0,0,0,0
637B,PUNGGOL DR,18,2003,Y,N,N,N,N,N,PG,88,0,0,0,30,58,0,0,0,0,0,0,0
637B,TAMPINES ST 62,13,2023,Y,N,N,N,N,N,TAP,136,0,0,0,72,64,0,0,0,0,0,0,0
637C,PUNGGOL DR,18,2003,Y,N,N,N,N,N,PG,88,0,0,0,30,58,0,0,0,0,0,0,0
637D,PUNGGOL DR,18,2003,Y,N,N,Y,N,N,PG,92,0,0,0,29,63,0,0,0,0,0,0,0
638,ANG MO KIO AVE 6,13,1980,Y,N,N,N,N,N,AMK,120,0,0,0,120,0,0,0,0,0,0,0,0
638,BEDOK RESERVOIR RD,15,1992,Y,N,N,N,N,N,BD,56,0,0,0,0,0,56,0,0,0,0,0,0
638,BT BATOK CTRL,2,1989,N,Y,N,N,N,N,BB,0,0,0,0,0,0,0,0,0,0,0,0,0
638,CHOA CHU KANG ST 64,13,1996,Y,N,N,N,N,N,CCK,88,0,0,0,36,44,8,0,0,0,0,0,0
638,HOUGANG AVE 8,4,1986,Y,N,N,N,N,N,HG,16,0,0,0,0,0,16,0,0,0,0,0,0
638,JURONG WEST ST 61,4,2004,N,Y,N,Y,N,N,JW,0,0,0,0,0,0,0,0,0,0,0,0,0
638,PASIR RIS DR 1,13,1994,Y,N,N,Y,N,N,PRC,72,0,0,0,0,72,0,0,0,0,0,0,0
638,PUNGGOL DR,5,2003,N,N,N,N,Y,N,PG,0,0,0,0,0,0,0,0,0,0,0,0,0
638,SENJA CL,4,2022,N,N,N,N,Y,N,BP,0,0,0,0,0,0,0,0,0,0,0,0,0
638,VEERASAMY RD,4,1985,N,Y,N,N,Y,N,CT,0,0,0,0,0,0,0,0,0,0,0,0,0
638,WOODLANDS RING RD,12,1997,Y,N,N,Y,N,N,WL,99,0,0,0,44,55,0,0,0,0,0,0,0
638,YISHUN ST 61,12,1986,Y,N,N,N,N,N,YS,110,0,0,0,110,0,0,0,0,0,0,0,0
638A,JURONG WEST ST 61,4,2004,N,Y,N,N,Y,N,JW,0,0,0,0,0,0,0,0,0,0,0,0,0
638A,PUNGGOL DR,18,2003,Y,N,N,N,N,N,PG,94,0,0,0,30,64,0,0,0,0,0,0,0
638A,PASIR RIS DR 1,1,1994,N,N,N,N,N,Y,PRC,0,0,0,0,0,0,0,0,0,0,0,0,0
638A,SENJA CL,33,2022,Y,N,N,Y,N,N,BP,230,0,0,0,106,124,0,0,0,0,0,0,0
638A,TAMPINES ST 62,10,2023,Y,N,N,N,N,N,TAP,108,0,0,0,59,49,0,0,0,0,0,0,0
638A,WOODLANDS RING RD,1,1998,N,N,N,N,N,Y,WL,0,0,0,0,0,0,0,0,0,0,0,0,0
638B,PUNGGOL DR,16,2003,Y,N,N,N,N,N,PG,76,0,0,0,15,61,0,0,0,0,0,0,0
638B,TAMPINES ST 62,12,2023,Y,N,N,N,N,N,TAP,106,0,0,0,62,44,0,0,0,0,0,0,0
638C,PUNGGOL DR,16,2003,Y,N,N,N,N,N,PG,76,0,0,0,15,61,0,0,0,0,0,0,0
639,ANG MO KIO AVE 6,12,1979,Y,N,N,Y,N,N,AMK,152,0,0,117,33,2,0,0,0,0,0,0,0
639,BEDOK RESERVOIR RD,15,1992,Y,N,N,N,N,N,BD,56,0,0,0,0,0,56,0,0,0,0,0,0
639,BT BATOK CTRL,16,1989,Y,Y,N,N,N,N,BB,48,0,0,0,12,36,0,0,0,0,0,0,0
639,CHOA CHU KANG ST 64,13,1996,Y,N,N,Y,N,N,CCK,87,0,0,0,36,43,8,0,0,0,0,0,0
639,HOUGANG AVE 8,4,1986,Y,N,N,N,N,N,HG,20,0,0,0,0,0,20,0,0,0,0,0,0
639,JURONG WEST ST 61,16,1997,Y,N,N,N,N,N,JW,125,0,0,0,65,60,0,0,0,0,0,0,0
639,PASIR RIS DR 1,13,1993,Y,Y,N,N,N,N,PRC,124,0,0,0,100,24,0,0,0,0,0,0,0
639,PUNGGOL DR,1,2003,N,Y,N,N,N,N,PG,0,0,0,0,0,0,0,0,0,0,0,0,0
639,ROWELL RD,25,1982,Y,N,N,N,N,N,CT,96,0,0,9,73,14,0,0,0,0,0,0,0
639,SENJA CL,1,2022,N,N,N,N,N,Y,BP,0,0,0,0,0,0,0,0,0,0,0,0,0
639,WOODLANDS RING RD,12,1997,Y,N,N,N,N,N,WL,103,0,0,0,59,44,0,0,0,0,0,0,0
639,YISHUN ST 61,12,1986,Y,N,N,Y,N,N,YS,110,0,0,0,110,0,0,0,0,0,0,0,0
639A,TAMPINES ST 62,10,2023,Y,N,N,N,N,N,TAP,108,0,0,0,75,33,0,0,0,0,0,0,0
639A,WOODLANDS RING RD,5,1997,N,N,N,N,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0
639B,TAMPINES ST 62,12,2023,Y,N,N,N,N,N,TAP,85,0,0,0,63,22,0,0,0,0,0,0,0
64,C'WEALTH DR,10,1963,Y,N,N,N,N,N,QT,116,0,0,0,0,0,0,0,0,0,28,84,4
64,CIRCUIT RD,10,1965,Y,Y,N,N,N,N,GL,104,0,0,100,4,0,0,0,0,0,0,0,0
64,JLN MA'MOR,2,1959,Y,N,N,N,N,N,KWN,6,0,0,6,0,0,0,0,0,0,0,0,0
64,KALLANG BAHRU,13,1973,Y,N,N,Y,N,N,KWN,284,0,0,280,0,4,0,0,0,0,0,0,0
64,LENGKOK BAHRU,2,2000,N,N,N,N,Y,N,BM,0,0,0,0,0,0,0,0,0,0,0,0,0
64,LOR 5 TOA PAYOH,12,1966,Y,N,N,N,N,N,TP,239,0,0,0,0,0,0,0,0,0,239,0,0
64,MARINE DR,14,1975,Y,N,N,N,N,N,MP,177,0,0,172,0,5,0,0,0,0,0,0,0
64,NEW UPP CHANGI RD,16,1977,Y,N,N,Y,N,N,BD,120,0,0,0,120,0,0,0,0,0,0,0,0
64,TEBAN GDNS RD,25,2001,Y,N,N,N,N,N,JE,122,0,0,0,98,24,0,0,0,0,0,0,0
64,TELOK BLANGAH DR,12,1978,Y,N,N,N,N,N,BM,192,0,0,164,22,2,4,0,0,0,0,0,0
64,TIONG POH RD,3,1937,Y,N,N,N,N,N,BM,24,0,2,15,7,0,0,0,0,0,0,0,0
64,YUNG KUANG RD,21,1973,Y,Y,N,N,N,N,JW,114,0,0,0,0,0,0,0,0,0,0,114,0
64A,C'WEALTH DR,1,2002,N,N,N,N,N,Y,QT,0,0,0,0,0,0,0,0,0,0,0,0,0
640,ANG MO KIO AVE 6,13,1980,Y,N,N,N,N,N,AMK,120,0,0,0,120,0,0,0,0,0,0,0,0
640,BEDOK RESERVOIR RD,17,1993,Y,N,N,N,N,N,BD,62,0,0,0,0,0,62,0,0,0,0,0,0
640,BT BATOK CTRL,1,1989,N,Y,N,N,N,N,BB,0,0,0,0,0,0,0,0,0,0,0,0,0
640,CHOA CHU KANG ST 64,19,1996,Y,N,N,N,N,N,CCK,136,0,0,0,64,0,72,0,0,0,0,0,0
640,HOUGANG AVE 8,4,1986,Y,N,N,N,N,N,HG,16,0,0,0,0,0,16,0,0,0,0,0,0
640,JURONG WEST ST 61,16,1997,Y,N,N,Y,N,N,JW,120,0,0,0,60,60,0,0,0,0,0,0,0
640,PASIR RIS DR 1,13,1993,Y,N,N,N,N,N,PRC,128,0,0,0,104,24,0,0,0,0,0,0,0
640,ROWELL RD,10,1982,Y,Y,N,Y,N,N,CT,167,0,0,147,18,0,2,0,0,0,0,0,0
640,WOODLANDS RING RD,12,1997,Y,N,N,N,N,N,WL,114,0,0,0,59,55,0,0,0,0,0,0,0
640,YISHUN ST 61,12,1986,Y,Y,N,N,N,N,YS,68,0,0,22,28,0,18,0,0,0,0,0,0
640A,JURONG WEST ST 61,5,1997,N,N,N,N,Y,N,JW,0,0,0,0,0,0,0,0,0,0,0,0,0
640A,PUNGGOL DR,1,2003,N,N,N,N,N,Y,PG,0,0,0,0,0,0,0,0,0,0,0,0,0
640A,SENJA CL,38,2022,Y,N,N,Y,N,N,BP,418,0,202,68,148,0,0,0,0,0,0,0,0
640A,TAMPINES ST 62,11,2023,Y,N,N,N,N,N,TAP,90,0,0,0,54,36,0,0,0,0,0,0,0
640A,YISHUN ST 61,4,1986,Y,N,N,N,N,N,YS,12,0,0,5,3,0,4,0,0,0,0,0,0
640B,JURONG WEST ST 61,1,1998,N,N,N,N,N,Y,JW,0,0,0,0,0,0,0,0,0,0,0,0,0
640B,PUNGGOL DR,1,2003,N,N,N,N,N,Y,PG,0,0,0,0,0,0,0,0,0,0,0,0,0
640B,TAMPINES ST 62,12,2023,Y,N,N,Y,N,N,TAP,140,0,0,0,40,100,0,0,0,0,0,0,0
641,ANG MO KIO AVE 4,11,1980,Y,N,N,Y,N,N,AMK,240,0,0,0,0,0,0,0,0,0,240,0,0
641,BEDOK RESERVOIR RD,15,1993,Y,N,N,N,N,N,BD,52,0,0,0,0,0,52,0,0,0,0,0,0
641,BT BATOK CTRL,2,1989,N,Y,N,N,N,N,BB,0,0,0,0,0,0,0,0,0,0,0,0,0
641,CHOA CHU KANG ST 64,18,1996,Y,N,N,N,N,N,CCK,128,0,0,0,56,64,8,0,0,0,0,0,0
641,HOUGANG AVE 8,17,1986,Y,N,N,N,N,N,HG,64,0,0,0,0,64,0,0,0,0,0,0,0
641,JURONG WEST ST 61,15,1996,Y,N,N,Y,N,N,JW,126,0,0,0,70,56,0,0,0,0,0,0,0
641,PASIR RIS DR 1,13,1993,Y,N,N,N,N,N,PRC,84,0,0,0,60,24,0,0,0,0,0,0,0
641,ROWELL RD,25,1982,Y,N,N,N,N,N,CT,96,0,0,9,73,14,0,0,0,0,0,0,0
641,SENJA CL,1,2022,N,N,N,N,N,Y,BP,0,0,0,0,0,0,0,0,0,0,0,0,0
641,TAMPINES ST 62,1,2023,N,N,N,N,N,N,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0
641,YISHUN ST 61,12,1986,Y,Y,N,N,N,N,YS,67,0,0,22,28,0,17,0,0,0,0,0,0
641A,PUNGGOL DR,18,2003,Y,N,N,N,N,N,PG,94,0,0,0,30,64,0,0,0,0,0,0,0
641A,SENJA CL,18,2021,Y,N,N,N,N,N,BP,134,0,51,17,66,0,0,0,0,0,0,0,0
641A,TAMPINES ST 62,13,2023,Y,N,N,Y,N,N,TAP,176,0,0,24,113,39,0,0,0,0,0,0,0
641B,PUNGGOL DR,16,2003,Y,N,N,N,N,N,PG,76,0,0,0,15,61,0,0,0,0,0,0,0
641B,TAMPINES ST 62,14,2023,Y,N,N,N,N,N,TAP,175,0,0,74,101,0,0,0,0,0,0,0,0
641C,PUNGGOL DR,16,2002,Y,N,N,N,N,N,PG,76,0,0,0,15,61,0,0,0,0,0,0,0
641C,TAMPINES ST 62,14,2023,Y,N,N,N,N,N,TAP,70,0,0,0,58,12,0,0,0,0,0,0,0
642,ANG MO KIO AVE 5,13,1980,Y,N,N,N,N,N,AMK,120,0,0,0,24,96,0,0,0,0,0,0,0
642,BEDOK RESERVOIR RD,15,1993,Y,N,N,N,N,N,BD,50,0,0,0,0,0,50,0,0,0,0,0,0
642,BT BATOK CTRL,13,1989,Y,Y,N,N,N,N,BB,48,0,0,0,20,28,0,0,0,0,0,0,0
642,CHOA CHU KANG ST 64,15,1996,Y,Y,N,N,N,N,CCK,104,0,0,0,44,52,8,0,0,0,0,0,0
642,HOUGANG AVE 8,10,1986,Y,Y,N,Y,N,N,HG,121,0,0,121,0,0,0,0,0,0,0,0,0
642,JURONG WEST ST 61,15,1998,Y,N,N,Y,N,N,JW,126,0,0,0,70,56,0,0,0,0,0,0,0
642,PASIR RIS DR 10,13,1993,Y,N,N,N,N,N,PRC,47,0,0,0,0,0,47,0,0,0,0,0,0
642,PUNGGOL DR,5,2002,N,N,N,N,Y,N,PG,0,0,0,0,0,0,0,0,0,0,0,0,0
642,ROWELL RD,25,1982,Y,Y,N,N,N,N,CT,88,0,0,0,74,14,0,0,0,0,0,0,0
642,SENJA CL,5,2021,N,Y,N,Y,Y,N,BP,0,0,0,0,0,0,0,0,0,0,0,0,0
642,YISHUN ST 61,12,1986,Y,N,N,N,N,N,YS,110,0,0,0,110,0,0,0,0,0,0,0,0
642A,PUNGGOL DR,18,2002,Y,N,N,N,N,N,PG,94,0,0,0,30,64,0,0,0,0,0,0,0
642B,PUNGGOL DR,18,2002,Y,N,N,N,N,N,PG,88,0,0,0,30,58,0,0,0,0,0,0,0
642C,PUNGGOL DR,18,2002,Y,N,N,N,N,N,PG,88,0,0,0,30,58,0,0,0,0,0,0,0
642D,PUNGGOL DR,18,2002,Y,N,N,Y,N,N,PG,92,0,0,0,29,63,0,0,0,0,0,0,0
643,ANG MO KIO AVE 5,13,1980,Y,N,N,Y,N,N,AMK,189,0,0,162,24,3,0,0,0,0,0,0,0
643,BEDOK RESERVOIR RD,16,1992,Y,N,N,N,N,N,BD,58,0,0,0,0,0,58,0,0,0,0,0,0
643,BT BATOK CTRL,2,1989,N,Y,N,N,N,N,BB,0,0,0,0,0,0,0,0,0,0,0,0,0
643,CHOA CHU KANG ST 64,12,1996,Y,N,N,N,N,N,CCK,80,0,0,0,32,40,8,0,0,0,0,0,0
643,HOUGANG AVE 8,17,1987,Y,N,N,Y,N,N,HG,64,0,0,0,0,64,0,0,0,0,0,0,0
643,JURONG WEST ST 61,10,1997,Y,N,N,N,N,N,JW,144,0,0,0,144,0,0,0,0,0,0,0,0
643,PASIR RIS DR 10,13,1993,Y,N,N,N,N,N,PRC,49,0,0,0,0,0,49,0,0,0,0,0,0
643,PUNGGOL CTRL,18,2003,Y,N,N,N,N,N,PG,93,0,0,0,19,74,0,0,0,0,0,0,0
643,SENJA CL,5,2021,N,Y,N,N,Y,N,BP,0,0,0,0,0,0,0,0,0,0,0,0,0
643,WOODLANDS RING RD,12,1997,Y,N,N,Y,N,N,WL,99,0,0,0,55,44,0,0,0,0,0,0,0
643,YISHUN ST 61,13,1986,Y,N,N,N,N,N,YS,96,0,0,0,0,0,96,0,0,0,0,0,0
643A,SENJA CL,22,2021,Y,N,N,N,N,N,BP,101,0,0,0,80,21,0,0,0,0,0,0,0
643B,SENJA CL,30,2021,Y,N,N,N,N,N,BP,115,0,0,0,57,58,0,0,0,0,0,0,0
644,ANG MO KIO AVE 4,11,1980,Y,N,N,Y,N,N,AMK,158,0,0,136,20,1,1,0,0,0,0,0,0
644,BEDOK RESERVOIR RD,15,1992,Y,N,N,N,N,N,BD,56,0,0,0,0,0,56,0,0,0,0,0,0
644,BT BATOK CTRL,2,1989,N,Y,N,N,N,N,BB,0,0,0,0,0,0,0,0,0,0,0,0,0
644,HOUGANG AVE 8,10,1986,Y,Y,N,N,N,N,HG,116,0,0,116,0,0,0,0,0,0,0,0,0
644,JURONG WEST ST 61,15,1997,Y,N,N,N,N,N,JW,112,0,0,0,56,56,0,0,0,0,0,0,0
644,PASIR RIS DR 10,13,1994,Y,Y,N,N,N,N,PRC,46,0,0,0,0,0,46,0,0,0,0,0,0
644,PUNGGOL CTRL,4,2003,N,N,N,N,Y,N,PG,0,0,0,0,0,0,0,0,0,0,0,0,0
644,SENJA CL,1,2022,N,N,N,N,N,Y,BP,0,0,0,0,0,0,0,0,0,0,0,0,0
644,WOODLANDS RING RD,12,1997,Y,N,N,N,N,N,WL,104,0,0,0,60,44,0,0,0,0,0,0,0
644,YISHUN ST 61,13,1986,Y,N,N,Y,N,N,YS,144,0,0,0,60,84,0,0,0,0,0,0,0
644A,BT BATOK CTRL,4,1989,N,N,N,N,Y,N,BB,0,0,0,0,0,0,0,0,0,0,0,0,0
644A,WOODLANDS RING RD,5,1997,N,N,N,N,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0
645,ANG MO KIO AVE 6,12,1980,Y,N,N,Y,N,N,AMK,352,0,0,0,0,0,0,0,0,0,352,0,0
645,HOUGANG AVE 8,13,1986,Y,N,N,N,N,N,HG,120,0,0,120,0,0,0,0,0,0,0,0,0
645,JLN TENAGA,15,1992,Y,N,N,Y,N,N,BD,76,0,0,0,0,76,0,0,0,0,0,0,0
645,JURONG WEST ST 61,16,1998,Y,N,N,N,N,N,JW,140,0,0,0,80,60,0,0,0,0,0,0,0
645,PASIR RIS DR 10,13,1994,Y,N,N,N,N,N,PRC,44,0,0,0,0,0,44,0,0,0,0,0,0
645,PUNGGOL CTRL,18,2003,Y,N,N,N,N,N,PG,100,0,0,0,32,68,0,0,0,0,0,0,0
645,SENJA CL,2,2022,N,N,N,Y,N,N,BP,0,0,0,0,0,0,0,0,0,0,0,0,0
645,TAMPINES ST 62,1,2023,N,N,N,N,N,Y,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0
645,WOODLANDS RING RD,12,1997,Y,N,N,Y,N,N,WL,91,0,0,0,69,22,0,0,0,0,0,0,0
645,YISHUN ST 61,13,1987,Y,Y,N,N,N,N,YS,73,0,0,24,33,0,16,0,0,0,0,0,0
645A,TAMPINES ST 62,14,2022,Y,N,N,N,N,N,TAP,134,0,0,0,88,46,0,0,0,0,0,0,0
645A,YISHUN ST 61,4,1986,Y,N,N,N,N,N,YS,12,0,0,5,3,0,4,0,0,0,0,0,0
645B,TAMPINES ST 62,15,2022,Y,N,N,N,N,N,TAP,176,0,0,0,98,78,0,0,0,0,0,0,0
646,ANG MO KIO AVE 6,13,1980,Y,N,N,Y,N,N,AMK,192,0,0,144,48,0,0,0,0,0,0,0,0
646,HOUGANG AVE 8,4,1986,Y,N,N,N,N,N,HG,8,0,0,0,0,0,8,0,0,0,0,0,0
646,JLN TENAGA,15,1992,Y,N,N,N,N,N,BD,68,0,0,0,14,54,0,0,0,0,0,0,0
646,JURONG WEST ST 61,16,1997,Y,N,N,Y,N,N,JW,120,0,0,0,60,60,0,0,0,0,0,0,0
646,PASIR RIS DR 10,13,1994,Y,N,N,N,N,N,PRC,46,0,0,0,0,0,46,0,0,0,0,0,0
646,PUNGGOL CTRL,18,2003,Y,N,N,N,N,N,PG,91,0,0,0,31,60,0,0,0,0,0,0,0
646,SENJA CL,4,2022,N,N,N,N,Y,N,BP,0,0,0,0,0,0,0,0,0,0,0,0,0
646,TAMPINES ST 62,7,2022,N,N,N,N,Y,N,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0
646,WOODLANDS RING RD,12,1997,Y,N,N,Y,N,N,WL,63,0,0,0,0,0,63,0,0,0,0,0,0
646,YISHUN ST 61,12,1986,Y,N,N,Y,N,N,YS,132,0,0,0,132,0,0,0,0,0,0,0,0
646A,SENJA CL,18,2022,Y,N,N,N,N,N,BP,202,0,0,0,0,0,0,0,0,101,101,0,0
646A,TAMPINES ST 62,14,2022,Y,N,N,N,N,N,TAP,98,0,0,0,46,52,0,0,0,0,0,0,0
646B,TAMPINES ST 62,15,2022,Y,N,N,Y,N,N,TAP,134,0,0,0,78,56,0,0,0,0,0,0,0
647,ANG MO KIO AVE 6,13,1980,Y,N,N,N,N,N,AMK,192,0,0,0,0,0,0,0,0,0,192,0,0
647,HOUGANG AVE 8,4,1986,Y,N,N,N,N,N,HG,12,0,0,0,0,0,12,0,0,0,0,0,0
647,JLN TENAGA,14,1992,Y,N,N,N,N,N,BD,91,0,0,0,26,65,0,0,0,0,0,0,0
647,JURONG WEST ST 61,15,1997,Y,N,N,N,N,N,JW,130,0,0,0,74,56,0,0,0,0,0,0,0
647,PASIR RIS DR 10,13,1993,Y,N,N,N,N,N,PRC,47,0,0,0,0,0,47,0,0,0,0,0,0
647,PUNGGOL CTRL,18,2003,Y,N,N,N,N,N,PG,103,0,0,0,33,70,0,0,0,0,0,0,0
647,SENJA CL,1,2022,N,N,N,N,N,Y,BP,0,0,0,0,0,0,0,0,0,0,0,0,0
647,TAMPINES ST 62,8,2022,N,N,N,Y,Y,N,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0
647,WOODLANDS RING RD,12,1998,Y,N,N,N,N,N,WL,63,0,0,0,0,0,63,0,0,0,0,0,0
647,YISHUN ST 61,9,1986,Y,N,N,N,N,N,YS,100,0,0,0,60,40,0,0,0,0,0,0,0
647A,JLN TENAGA,1,1993,N,N,N,N,N,Y,BD,0,0,0,0,0,0,0,0,0,0,0,0,0
647A,JURONG WEST ST 61,5,1996,N,N,N,N,Y,N,JW,0,0,0,0,0,0,0,0,0,0,0,0,0
647A,PUNGGOL CTRL,1,2003,N,N,N,N,N,Y,PG,0,0,0,0,0,0,0,0,0,0,0,0,0
